"","trial_num","block_num","trial_num_in_block","cursor_visibility","trial_type","rotation","1","2","3","4","5","6","7"
"216",216,9,78,"True","rotated_2_1",-45,-59.8440155575884,-38.6305607938877,-49.034927516131,-43.3415654647158,-53.1649750093222,-50.6136050295231,-72.1038670749607
"217",217,9,79,"True","rotated_2_1",-45,-55.4653384286007,-43.451842301022,-52.1842673924269,-42.3609801661519,-42.6192708398537,-53.2651540298262,-40.2551007945435
"218",218,9,80,"True","rotated_2_1",-45,-50.1213165107786,-40.5612836322953,-42.2854227309989,-45.5628088084733,-40.2665616694245,-51.0226868979015,-46.0369144645301
"219",219,9,81,"True","rotated_2_1",-45,-48.5079949757338,-39.5649182007688,-42.4906352601483,-42.1485437092629,-43.8212408300888,-40.0404760655605,-51.6381812929474
"220",220,9,82,"True","rotated_2_1",-45,-49.2794635302452,-41.6713500082788,-37.8007663616324,-45.3845296595845,-45,-54.7275785514016,-57.2251226757358
"221",221,9,83,"True","rotated_2_1",-45,-48.9542477155211,-42.4603195496593,-40.1068277548617,-45.2273630109906,-47.7140210370993,-37.4588683512187,-56.7251120151651
"222",222,9,84,"True","rotated_2_1",-45,-58.844405637316,-42.745425034065,-45.9223926057944,-42.6296325291313,-39.1030364897892,-45.3633933060124,-62.5086052499178
"223",223,9,85,"True","rotated_2_1",-45,-60.2323551843854,-41.1859251657096,-49.8015733498738,-43.9749363876359,-47.0183991667931,-52.6762147535606,-46.3378747866891
"224",224,9,86,"True","rotated_2_1",-45,-53.6813375841233,-46.4688007143858,-46.9054190792835,-37.2102033496498,-47.8366601011255,-53.4451034660447,-42.921629754638
"225",225,9,87,"True","rotated_2_1",-45,-53.4089117326007,-44.8856373185159,-43.2572583465635,-40.8476382915563,-41.8636416316674,-55.5699912208271,-47.563770211465
"226",226,9,88,"True","rotated_2_1",-45,-63.8328297847566,-42.5608834906009,-44.8651866499358,-48.725628193349,-42.8696294403388,-47.2906100426385,-51.6798860632226
"227",227,9,89,"True","rotated_2_1",-45,-52.3002322538071,-39.4006606634794,-45.2689922936965,-42.8317077495047,-37.2291141273945,-46.8717449652887,-55.1127491100654
"228",228,9,90,"True","rotated_2_1",-45,-59.5155611720698,-42.5104470780009,-42.6337520085442,-57.7834539414244,-38.233825177447,-46.4923380570129,-46.3169124057933
"229",229,10,1,"False","no_cursor_2_2",0,-45.1755108430432,-12.8580631587512,20.8355654902207,-25.5735234185609,-39.0877997961236,10.0436094031257,-42.3032116561296
"230",230,10,2,"False","no_cursor_2_2",0,-7.89157669422342,-23.4520103571352,-22.8445924800194,-16.8991504006034,-29.0089010984997,-23.4842974110469,-33.0993926767787
"231",231,10,3,"False","no_cursor_2_2",0,-11.4648838324267,-31.2880262388282,-26.5577857780723,6.7307460566207,-18.6247533320739,-20.5376777919744,-51.7680817413365
"232",232,10,4,"False","no_cursor_2_2",0,0.166858505520182,-5.70768647479398,42.5578450283005,16.3180881396518,6.42026554639904,-37.9325951815356,-32.875747310675
"233",233,10,5,"False","no_cursor_2_2",0,-37.2928864986834,-5.36034606338723,-36.8255423073299,27.1449454454001,-9.57710580953085,-21.6604256512749,-30.3684565253377
"234",234,10,6,"False","no_cursor_2_2",0,-6.56013079421778,-11.4465808802185,-13.5932240543361,-27.3666694127687,-14.4110643248138,-15.3547570081568,-18.0763597027821
"235",235,10,7,"False","no_cursor_2_2",0,-12.4744137364506,-13.592258512126,-43.3102771675242,-29.7615143692965,-40.3742568196139,-13.7676493388438,1.17459561540412
"236",236,10,8,"False","no_cursor_2_2",0,1.71613771209364,4.61114218453041,-19.1044739297124,-13.6953527039216,-17.8438888701325,-20.7047943202544,-12.5519914314231
"237",237,10,9,"False","no_cursor_2_2",0,11.7354048262732,-27.8898927789202,18.8607326248833,13.7155564781992,-17.7923020271409,-6.05347029949711,6.64283203935528
"238",238,10,10,"False","no_cursor_2_2",0,-6.34338612204603,18.3317588491321,-26.3523835431911,-26.2284002829176,-40.7931031202231,-7.79566231712425,-0.723056410263126
"239",239,10,11,"False","no_cursor_2_2",0,-28.8387401831717,-2.60285546248866,56.3138524262605,12.5625405254338,-18.5975085406177,-15.004303627671,0.113074493424222
"240",240,10,12,"False","no_cursor_2_2",0,-18.8958569696633,-7.36554923559837,-25.5947657123372,17.6571790290647,-5.98065001017354,-17.239837396622,-10.6364886083381
"241",241,11,1,"True","topup_rotated_2_3",-45,-9.80152899555826,-5.56784468290296,-17.6280193678196,-15.9453959009229,-14.2753065292094,-22.8587618798657,-19.4886729994412
"242",242,11,2,"True","topup_rotated_2_3",-45,-37.9949885991022,-28.9907648168453,-43.1034816967907,-49.7856954923749,-43.5903212567904,-29.0899718597165,-34.307787844716
"243",243,11,3,"True","topup_rotated_2_3",-45,-35.1341930569156,-32.7352262721076,-39.6643908124604,-49.2641633491527,-40.079383963636,-39.0284341022036,-16.5457488450852
"244",244,11,4,"True","topup_rotated_2_3",-45,-27.2400806738447,-36.2439403840257,-45.7044208113801,-48.054649975677,-42.1683229590325,-36.1110575215755,-30.8608916883495
"245",245,11,5,"True","topup_rotated_2_3",-45,-40.0357658340557,-40.6199395449363,-48.257221940667,-42.3340511619255,-23.8539058205923,-43.9949139947458,-28.0152674680114
"246",246,11,6,"True","topup_rotated_2_3",-45,-46.9204407587543,-46.0946905918531,-48.3664606634298,-43.5016592905449,-41.7466880998984,-27.4567422845999,-25.0365557214988
"247",247,11,7,"True","topup_rotated_2_3",-45,-49.5791323357858,-47.7512276174771,-46.535395525336,-40.5271973316244,-47.3100422208024,-44.7519678718435,-43.8147391813776
"248",248,11,8,"True","topup_rotated_2_3",-45,-46.3639275316029,-45,-44.1338231054481,-39.0389102174214,-42.1633398988746,-40.5228878796981,-36.3915897869335
"249",249,11,9,"True","topup_rotated_2_3",-45,-45.1341819081158,-42.9706835706568,-33.1843809258661,-44.7498016798025,-43.4925642412251,-41.6050764578817,-45.6847775070092
"250",250,11,10,"True","topup_rotated_2_3",-45,-48.9909130984298,-39.5407605515157,-39.4006606634794,-46.3266125159043,-52.8001878841817,-47.9720559142347,-45.9391909457356
"251",251,11,11,"True","topup_rotated_2_3",-45,-45.2640339812591,-47.3499121910465,-46.4441255309358,-47.574735211238,-47.3703674708687,-36.0136891772164,-46.1145632724847
"252",252,11,12,"True","topup_rotated_2_3",-45,-43.6615570789763,-40.9378298615399,-44.0642174884968,-39.0938588862295,-38.6598082540901,-42.8106842225523,-48.8460300900474
"253",253,11,13,"True","topup_rotated_2_3",-45,-52.8614254043611,-40.0551337079032,-40.5824906484649,-45.377768896229,-40.4546646912512,-47.7140210370993,-45.2557830307393
"254",254,11,14,"True","topup_rotated_2_3",-45,-50.1745207155155,-42.3819370910032,-40.8495282589657,-41.2880262388282,-49.6287306678839,-48.932105996517,-37.3180953837486
"255",255,11,15,"True","topup_rotated_2_3",-45,-41.5614692116708,-43.0978872253431,-36.9617668020356,-45.6708801057281,-32.7894220367928,-43.9190758133393,-50.7773247396496
"256",256,12,1,"False","no_cursor_2_4",0,-37.1893157774478,-49.2256740973367,26.1793152573826,6.41098312676542,-21.1251476579643,-18.7420863173322,-55.7882456890303
"257",257,12,2,"False","no_cursor_2_4",0,-33.7619783042636,-23.8195005426558,50.1975032847548,-26.3806004402841,-26.6667912329255,-21.4583552491758,5.89086647972255
"258",258,12,3,"False","no_cursor_2_4",0,-17.4514297919696,-27.4596934127428,6.21705488879576,-36.5412186437239,-10.5824906484649,-21.8274465766731,2.52382043863864
"259",259,12,4,"False","no_cursor_2_4",0,-23.525381026035,-7.08611908830732,-29.5254440242132,19.0063914716273,1.29117208023625,-6.85153701469333,-16.0083082860988
"260",260,12,5,"False","no_cursor_2_4",0,-49.3279395682437,11.3255004791704,-29.2403237429406,-28.6713071321959,11.2344800955412,-31.1078086991819,15.3993095707768
"261",261,12,6,"False","no_cursor_2_4",0,-14.2808438834549,-5.64374571417537,-28.9765440362569,-12.24145939894,-13.6447212652731,-16.3989566273689,-33.0167388814249
"262",262,12,7,"False","no_cursor_2_4",0,-21.1159294473316,-11.2702524577603,-21.8748180287043,4.66022418410023,-14.7616002283361,-7.87809444919182,7.39103268682874
"263",263,12,8,"False","no_cursor_2_4",0,-8.48864681986456,-15.4320379112729,54.2737024142114,-11.5513572259086,-13.8910924015474,0.815705751729197,-28.1268630187273
"264",264,12,9,"False","no_cursor_2_4",0,4.77372088438079,5.4515726975451,-8.11454498833195,-32.5104470780008,-2.24332853740762,-0.69553103949201,-12.5729245954324
"265",265,12,10,"False","no_cursor_2_4",0,-6.64791943768813,11.7366686817647,-19.3890114663203,-27.8188889145228,-5.5376777919744,-28.6122866637025,8.48915484223971
"266",266,12,11,"False","no_cursor_2_4",0,-29.4084885023632,-5.16569487954271,61.0282753737599,-33.9390042602401,15.9070781630658,8.3294318528685,-24.9920201985587
"267",267,12,12,"False","no_cursor_2_4",0,-4.53323279003003,4.28469204490716,10.0276138507363,4.54240011467388,-17.1865771578838,-18.3745225923791,-3.871782568188
"268",268,13,1,"True","topup_rotated_2_5",-45,-11.2149146846536,-10.304846468766,-2.32153058983272,-39.7841360840946,-37.7756843059547,-36.4954207591212,-36.7028550301631
"269",269,13,2,"True","topup_rotated_2_5",-45,-42.2993706626047,-49.3229924429862,-34.9660298263277,-49.3644067781209,-41.2012285252584,-38.7459672560835,-14.9048009926041
"270",270,13,3,"True","topup_rotated_2_5",-45,-39.912545911042,-41.3873427063787,-38.9633282892171,-38.8613503658483,-41.1506336521481,-44.1592417836912,-41.0424468858722
"271",271,13,4,"True","topup_rotated_2_5",-45,-33.3106308245608,-38.7741709355743,-50.0205717152297,-47.4691302604107,-38.6851155755508,-55.5699912208271,-34.0058678371221
"272",272,13,5,"True","topup_rotated_2_5",-45,-39.0389102174214,-42.4906352601483,-42.2942730826334,-41.1171014396363,-36.0148002495773,-45.9877603996398,-41.304514723328
"273",273,13,6,"True","topup_rotated_2_5",-45,-47.9029788618781,-45.1305140783911,-45.7313957530975,-44.6011959102632,-53.3580684437,-54.3815101607482,-47.7029440378147
"274",274,13,7,"True","topup_rotated_2_5",-45,-39.9868862449642,-41.3086140135487,-41.8697551377809,-42.6467031338917,-51.1466256596467,-54.724128868733,-48.767123919222
"275",275,13,8,"True","topup_rotated_2_5",-45,-50.9898456261901,-33.1228011161219,-41.3955794608243,-44.5264919412651,-47.9194285419761,-57.4880857689485,-38.4910435594975
"276",276,13,9,"True","topup_rotated_2_5",-45,-47.0119049878532,-40.4768933341006,-39.9639557047612,-42.4471018528283,-42.0390638658363,-61.9373610839045,-57.5724450042275
"277",277,13,10,"True","topup_rotated_2_5",-45,-42.3102296768496,-44.4743653935424,-46.04162667601,-39.4896942528513,-40.9237437459201,-56.1546597389283,-46.594545666704
"278",278,13,11,"True","topup_rotated_2_5",-45,-35.2333206042273,-43.9769698113322,-36.8029242344848,-41.9872124958167,-45.6525433053919,-50.7221938215916,-48.209486317792
"279",279,13,12,"True","topup_rotated_2_5",-45,-39.6508225704707,-43.5173814203297,-38.9909940425055,-41.5614692116708,-41.99982160202,-55.5610106911964,-52.8246182727832
"280",280,13,13,"True","topup_rotated_2_5",-45,-32.6248685772634,-45.6958659395088,-45.6052145972448,-47.2176351081916,-44.8718217361765,-54.0424994821031,-49.2809514231376
"281",281,13,14,"True","topup_rotated_2_5",-45,-34.7891323089221,-44.0065311437174,-48.3374427983428,-32.9766939065417,-42.1712151077324,-59.8336707056986,-46.0230301886678
"282",282,13,15,"True","topup_rotated_2_5",-45,-37.2051747133298,-46.6135389328812,-52.561428427667,-40.9237437459201,-50.5429920875041,-54.9683561704738,-49.3382667914282
"283",283,14,1,"False","no_cursor_2_6",0,-34.0651867880207,-33.9006423612244,-44.8544555661037,-37.0922371365038,-29.2514059941584,-97.9555189679268,-45.1541776321475
"284",284,14,2,"False","no_cursor_2_6",0,-3.97968146805272,-23.4889438805047,21.0617887887287,27.6947339848106,5.81303431664422,-36.9872124958167,18.3197013325324
"285",285,14,3,"False","no_cursor_2_6",0,3.94126627679719,8.01278750418334,-19.9894332455929,23.4791078109965,-13.2035113844722,-4.82117876812895,-20.6192447621765
"286",286,14,4,"False","no_cursor_2_6",0,-13.107292377941,-9.05772016648299,-38.7015924668694,-42.8190839209945,-19.5175182859517,-38.4841152905049,8.72229713313354
"287",287,14,5,"False","no_cursor_2_6",0,-14.2229084645905,1.62652509189945,-17.3111314527614,-53.8169150276511,-0.595757629671496,6.55188956406226,-7.80426606528676
"288",288,14,6,"False","no_cursor_2_6",0,-25.2248594311681,-8.84830861653518,75.7778383355235,-18.286643051474,-27.3431077526381,-42.5785354748598,-10.6514109429568
"289",289,14,7,"False","no_cursor_2_6",0,-22.1714582085875,-22.1313210666325,-9.84639238005062,34.8797882576857,-9.27477570094075,25.1159836627655,5.09581678702615
"290",290,14,8,"False","no_cursor_2_6",0,-22.5813499398866,-5.94585229307133,-28.936338112311,29.6805818683963,1.72835799145157,-37.1263348093733,-3.00443647599228
"291",291,14,9,"False","no_cursor_2_6",0,-25.0900196420271,-5.11813546045445,-15.2556613576674,-27.104185376995,-23.8847848035786,4.99202019855868,9.56322975423785
"292",292,14,10,"False","no_cursor_2_6",0,-27.3751314227366,-41.546290783294,32.2924493998777,20.7232719861974,1.37574229329487,-59.7493664907175,-10.3989094338782
"293",293,14,11,"False","no_cursor_2_6",0,-13.7434179439964,8.92296029710468,-16.5519374220422,-10.5120487275613,-6.02100481557264,-20.5998023143792,-1.28254303540034
"294",294,14,12,"False","no_cursor_2_6",0,3.69535270392156,13.7862460530726,50.0079798014414,-46.0004675384707,-21.0672267814909,-15.2096226966953,15.4184255174314
"295",295,15,1,"True","topup_rotated_2_7",-45,-26.0259938884652,-23.3096717616657,-27.9846268866239,-27.0277257459497,-35.8529196151249,-36.0760115563686,-28.6389225446537
"296",296,15,2,"True","topup_rotated_2_7",-45,-48.1176047291462,-44.3785950867641,-53.7292108489927,-47.9019104688837,-23.2604872625398,-53.7560596159743,-46.8617312218425
"297",297,15,3,"True","topup_rotated_2_7",-45,-25.3879062910959,-46.9664645682958,-57.2454724722597,-29.1508455195025,-62.2496880042996,-46.3609827929761,-41.2194314656989
"298",298,15,4,"True","topup_rotated_2_7",-45,-35.7959590455317,-50.0360442952389,-48.9741632120877,-44.0122396003602,-50.4875570600913,-54.264523985133,-43.069412558833
"299",299,15,5,"True","topup_rotated_2_7",-45,-44.8869907194994,-45.8737241119672,-29.5822416459428,-41.3915311474337,-45.8478671887825,-43.4234499448163,-43.2211996843262
"300",300,15,6,"True","topup_rotated_2_7",-45,-47.0759104600412,-40.0415490805146,-53.35592914455,-48.8481794609251,-42.8972118882285,-57.1473863759087,-40.2459765363974
"301",301,15,7,"True","topup_rotated_2_7",-45,-46.9932481478683,-36.1353766115892,-44.1543672442804,-44.4393938248664,-36.6808033505003,-51.1466256596467,-56.8823941520927
"302",302,15,8,"True","topup_rotated_2_7",-45,-43.9769698113322,-43.82016217917,-40.9681989019263,-42.7722257349626,-43.4792303388562,-45.4696270196896,-53.3021612348839
"303",303,15,9,"True","topup_rotated_2_7",-45,-45.6108060659021,-40.3947622400092,-44.3259631020155,-49.3987053549955,-59.1985540238632,-47.7376297965076,-41.1700140915524
"304",304,15,10,"True","topup_rotated_2_7",-45,-43.3634229583833,-40.8150838748816,-34.6181948407618,-43.4587813562761,-51.9225586066836,-46.0764119973872,-55.5956854911166
"305",305,15,11,"True","topup_rotated_2_7",-45,-51.5340384961803,-37.0303896056786,-38.0922864505737,-41.3322119444686,-59.7827260426157,-48.3384705437644,-48.5680963046712
"306",306,15,12,"True","topup_rotated_2_7",-45,-49.5173709350924,-46.1088121277599,-45.2122056204881,-45.4006632557922,-44.6484965601267,-51.9225586066836,-37.905250832389
"307",307,15,13,"True","topup_rotated_2_7",-45,-41.9023089577948,-44.2868113649824,-46.1691393279074,-41.8004602904374,-47.2176351081916,-36.2069431829193,-54.4066772470358
"308",308,15,14,"True","topup_rotated_2_7",-45,-38.6045301433946,-45.3988040897368,-43.0837556275036,-42.8871333906294,-49.3461243546025,-53.5691418798377,-71.9165546169513
"309",309,15,15,"True","topup_rotated_2_7",-45,-46.4502162909334,-47.7791668640721,-41.2686030008396,-44.1286484823216,-54.0099447465145,-51.7255170973253,-47.2176351081916
"310",310,16,1,"False","no_cursor_2_8",0,-5.91112838428341,-102.676214753561,-54.3652450789552,5.97472393563298,-4.10681967181199,-34.6447749701083,-9.89230707017273
"311",311,16,2,"False","no_cursor_2_8",0,-22.3942204256181,-8.96248897457818,-20.6806239755856,-40.6342666557674,-44.5470392620889,-34.0934920004856,-32.6710042851774
"312",312,16,3,"False","no_cursor_2_8",0,-23.3161269586635,-29.6022512235196,46.2034479016918,-25.7552575269645,-4.82393172341589,-37.3281354067274,-13.6214847041173
"313",313,16,4,"False","no_cursor_2_8",0,-39.3014870354167,-9.03624346792648,53.4596141718034,-41.7172982399533,9.08001222670467,-38.0832100099121,-33.3510604794784
"314",314,16,5,"False","no_cursor_2_8",0,-27.5479225565953,20.0151424034364,-35.5560452195835,37.3369992339329,-26.9712462067327,13.1239842805052,9.49452214202168
"315",315,16,6,"False","no_cursor_2_8",0,-33.5400392695143,-15.6585431775636,10.4328286793987,-62.1980045635773,-24.9788586961913,-12.6237849002808,-44.5695773794734
"316",316,16,7,"False","no_cursor_2_8",0,-15.8067910127112,4.28687697720898,-22.5238204386386,-38.72212389964,6.14204123637165,-32.4994962542543,-15.0299397463177
"317",317,16,8,"False","no_cursor_2_8",0,-47.1998121158183,-23.6459512792207,69.9513855058617,55.6355631748976,-12.3404866607368,-48.3715643116526,0.211463110559833
"318",318,16,9,"False","no_cursor_2_8",0,-32.2025981617658,-8.31539851989602,71.9924204508279,-18.7838496256184,-22.8589993660291,-29.5094722001009,11.3567726734048
"319",319,16,10,"False","no_cursor_2_8",0,-45.3141001604973,-14.3740648669064,-12.0342408095602,28.5263945940551,-4.8437233906944,8.79392734319006,1.64307410258121
"320",320,16,11,"False","no_cursor_2_8",0,-16.6426876871687,-26.8024342077835,-10.7373030126043,-41.4295656148385,-7.51110079835995,-68.7260799533639,-11.5577847141027
"321",321,16,12,"False","no_cursor_2_8",0,14.5723907608144,17.3801350519596,-12.8270588530833,-60.4375384788437,1.2258290644258,22.6791582439166,53.6069686322613
